Price,나스닥 100 선물,다우존스 선물,S&P 500 선물,크루드 오일,골드,30년 국채,10년 국채,5년 국채,유로,일본 엔
Ticker,NQ=F,YM=F,ES=F,CL=F,GC=F,^TYX,^TNX,^FVX,EURUSD=X,JPY=X
Date,,,,,,,,,,
2024-05-17,18635.25,40137.0,5327.25,80.05999755859375,2412.199951171875,4.559999942779541,4.420000076293945,4.440999984741211,1.0867793560028076,155.37899780273438
2024-05-20,18763.0,39944.0,5331.75,79.80000305175781,2433.89990234375,4.572999954223633,4.436999797821045,4.456999778747559,1.0875475406646729,155.75399780273438
2024-05-21,18799.25,40006.0,5345.25,79.26000213623047,2421.699951171875,4.553999900817871,4.414000034332275,4.435999870300293,1.086082935333252,156.3699951171875
2024-05-22,18786.75,39783.0,5328.0,77.56999969482422,2389.199951171875,4.551000118255615,4.434000015258789,4.4730000495910645,1.0855170488357544,156.25100708007812
2024-05-23,18696.25,39153.0,5285.25,76.87000274658203,2335.0,4.579999923706055,4.474999904632568,4.526000022888184,1.0825204849243164,156.70399475097656
2024-05-24,18876.0,39157.0,5321.5,77.72000122070312,2332.5,4.572999954223633,4.4670000076293945,4.5279998779296875,1.0812681913375854,156.97300720214844
2024-05-27,18908.25,39050.5,5323.125,78.7750015258789,2343.8499755859375,4.614500045776367,4.504499912261963,4.557999849319458,1.0847634077072144,156.8699951171875
2024-05-28,18940.5,38944.0,5324.75,79.83000183105469,2355.199951171875,4.656000137329102,4.541999816894531,4.5879998207092285,1.0861891508102417,156.84500122070312
2024-05-29,18802.75,38524.0,5284.0,79.2300033569336,2340.300048828125,4.74399995803833,4.624000072479248,4.642000198364258,1.0851871967315674,157.26199340820312
2024-05-30,18606.5,38231.0,5253.0,77.91000366210938,2342.89990234375,4.684999942779541,4.553999900817871,4.572000026702881,1.0801819562911987,157.60800170898438
2024-05-31,18591.0,38791.0,5295.5,76.98999786376953,2322.89990234375,4.6519999504089355,4.513999938964844,4.5279998779296875,1.0835410356521606,156.9530029296875
2024-06-03,18646.25,38656.0,5297.25,74.22000122070312,2346.60009765625,4.551000118255615,4.4019999504089355,4.416999816894531,1.0853049755096436,157.17999267578125
2024-06-04,18701.0,38787.0,5304.0,73.25,2325.5,4.484000205993652,4.335999965667725,4.3520002365112305,1.0907385349273682,156.0760040283203
2024-06-05,19074.25,38884.0,5366.0,74.06999969482422,2354.10009765625,4.440999984741211,4.289000034332275,4.306000232696533,1.0881866216659546,155.12399291992188
2024-06-06,19060.25,38955.0,5364.0,75.55000305175781,2370.300048828125,4.429999828338623,4.281000137329102,4.291999816894531,1.087453007698059,155.9290008544922
2024-06-07,19037.75,38857.0,5355.75,75.52999877929688,2305.199951171875,4.547999858856201,4.429999828338623,4.455999851226807,1.0894432067871094,155.69700622558594
2024-06-10,19109.75,38929.0,5371.25,77.73999786376953,2307.699951171875,4.59499979019165,4.468999862670898,4.484000205993652,1.0778882503509521,156.83299255371094
2024-06-11,19242.25,38794.0,5384.0,77.9000015258789,2307.5,4.5370001792907715,4.4039998054504395,4.418000221252441,1.0764262676239014,157.0399932861328
2024-06-12,19496.5,38752.0,5427.5,78.5,2336.0,4.449999809265137,4.295000076293945,4.302000045776367,1.0740330219268799,157.10499572753906
2024-06-13,19602.5,38677.0,5438.5,78.62000274658203,2300.199951171875,4.400000095367432,4.23799991607666,4.234000205993652,1.0813149213790894,156.8000030517578
2024-06-14,19685.5,38605.0,5437.5,78.44999694824219,2331.39990234375,4.35099983215332,4.2129998207092285,4.22599983215332,1.0738831758499146,157.1280059814453
2024-06-17,19921.25,38818.0,5478.5,80.33000183105469,2312.39990234375,4.409999847412109,4.2789998054504395,4.300000190734863,1.0702168941497803,157.54600524902344
2024-06-18,19919.25,38859.0,5491.0,81.56999969482422,2330.39990234375,4.354000091552734,4.2170000076293945,4.234000205993652,1.0740677118301392,157.6999969482422
2024-06-19,19841.25,39003.0,5483.875,81.86999893188477,2342.0999755859375,4.373000144958496,4.23550009727478,4.25,1.0742292404174805,157.87100219726562
2024-06-20,19763.25,39147.0,5476.75,82.16999816894531,2353.800048828125,4.392000198364258,4.254000186920166,4.265999794006348,1.0751532316207886,157.95799255371094
2024-06-21,19747.2890625,39261.94921875,5471.89013671875,80.7300033569336,2316.39990234375,4.3979997634887695,4.256999969482422,4.270999908447266,1.0706409215927124,158.93099975585938
2024-06-24,19750.75,39844.0,5517.0,81.62999725341797,2330.0,4.377999782562256,4.248000144958496,4.270999908447266,1.0687757730484009,159.86099243164062
2024-06-25,19972.25,39526.0,5537.0,80.83000183105469,2316.60009765625,4.372000217437744,4.23799991607666,4.263000011444092,1.0732723474502563,159.68600463867188
2024-06-26,20012.5,39540.0,5543.5,80.9000015258789,2299.199951171875,4.447000026702881,4.315999984741211,4.335999965667725,1.0709619522094727,159.68600463867188
2024-06-27,20039.5,39550.0,5546.0,81.73999786376953,2324.5,4.427000045776367,4.288000106811523,4.301000118255615,1.068010926246643,160.62100219726562
2024-06-28,19927.25,39469.0,5521.5,81.54000091552734,2327.699951171875,4.501999855041504,4.3429999351501465,4.328999996185303,1.0708472728729248,160.68699645996094
2024-07-01,20052.0,39511.0,5533.75,83.37999725341797,2327.60009765625,4.64300012588501,4.479000091552734,4.440000057220459,1.0735257863998413,160.90699768066406
